product_id,date,quantity_sold
P005,2024-08-28,30
P005,2024-08-29,19
P005,2024-08-30,15
P005,2024-08-31,36
P005,2024-09-01,16
P005,2024-09-02,38
P005,2024-09-03,13
P005,2024-09-04,33
P005,2024-09-05,19
P005,2024-09-06,26
P005,2024-09-07,35
P005,2024-09-08,46
P005,2024-09-09,31
P005,2024-09-10,38
P005,2024-09-11,34
P005,2024-09-12,18
P005,2024-09-13,31
P005,2024-09-14,13
P005,2024-09-15,35
P005,2024-09-16,24
P005,2024-09-17,24
P005,2024-09-18,29
P005,2024-09-19,0
P005,2024-09-20,25
P005,2024-09-21,15
P005,2024-09-22,15
P005,2024-09-23,18
P005,2024-09-24,0
P005,2024-09-25,28
P005,2024-09-26,28
P005,2024-09-27,24
P005,2024-09-28,26
P005,2024-09-29,25
P005,2024-09-30,24
P005,2024-10-01,22
P005,2024-10-02,28
P005,2024-10-03,36
P005,2024-10-04,32
P005,2024-10-05,36
P005,2024-10-06,22
P005,2024-10-07,28
P005,2024-10-08,18
P005,2024-10-09,25
P005,2024-10-10,29
P005,2024-10-11,2
P005,2024-10-12,26
P005,2024-10-13,41
P005,2024-10-14,25
P005,2024-10-15,21
P005,2024-10-16,24
P005,2024-10-17,23
P005,2024-10-18,39
P005,2024-10-19,14
P005,2024-10-20,29
P005,2024-10-21,31
P005,2024-10-22,38
P005,2024-10-23,23
P005,2024-10-24,29
P005,2024-10-25,23
P005,2024-10-26,26
P005,2024-10-27,31
P005,2024-10-28,46
P005,2024-10-29,21
P005,2024-10-30,30
P005,2024-10-31,29
P005,2024-11-01,10
P005,2024-11-02,30
P005,2024-11-03,8
P005,2024-11-04,44
P005,2024-11-05,34
P005,2024-11-06,10
P005,2024-11-07,31
P005,2024-11-08,31
P005,2024-11-09,34
P005,2024-11-10,30
P005,2024-11-11,28
P005,2024-11-12,10
P005,2024-11-13,47
P005,2024-11-14,30
P005,2024-11-15,40
P005,2024-11-16,24
P005,2024-11-17,26
P005,2024-11-18,28
P005,2024-11-19,26
P005,2024-11-20,27
P005,2024-11-21,16
P005,2024-11-22,29
P005,2024-11-23,9
P005,2024-11-24,15
P005,2024-11-25,3
P005,2024-11-26,40
P005,2024-11-27,30
P005,2024-11-28,29
P005,2024-11-29,22
P005,2024-11-30,39
P005,2024-12-01,33
P005,2024-12-02,13
P005,2024-12-03,15
P005,2024-12-04,20
P005,2024-12-05,20
P005,2024-12-06,4
P005,2024-12-07,42
P005,2024-12-08,41
P005,2024-12-09,24
P005,2024-12-10,26
P005,2024-12-11,23
P005,2024-12-12,39
P005,2024-12-13,27
P005,2024-12-14,55
P005,2024-12-15,28
P005,2024-12-16,24
P005,2024-12-17,32
P005,2024-12-18,45
P005,2024-12-19,27
P005,2024-12-20,39
P005,2024-12-21,37
P005,2024-12-22,2
P005,2024-12-23,24
P005,2024-12-24,12
P005,2024-12-25,19
P005,2024-12-26,35
P005,2024-12-27,29
P005,2024-12-28,24
P005,2024-12-29,32
P005,2024-12-30,19
P005,2024-12-31,15
P006,2022-01-01,82
P006,2022-01-02,83
P006,2022-01-03,102
P006,2022-01-04,106
P006,2022-01-05,92
P006,2022-01-06,82
P006,2022-01-07,95
P006,2022-01-08,98
P006,2022-01-09,88
P006,2022-01-10,99
P006,2022-01-11,110
P006,2022-01-12,117
P006,2022-01-13,92
P006,2022-01-14,112
P006,2022-01-15,105
P006,2022-01-16,110
P006,2022-01-17,105
P006,2022-01-18,119
P006,2022-01-19,86
P006,2022-01-20,99
P006,2022-01-21,90
P006,2022-01-22,101
P006,2022-01-23,109
P006,2022-01-24,93
P006,2022-01-25,113
P006,2022-01-26,109
P006,2022-01-27,98
P006,2022-01-28,75
P006,2022-01-29,98
P006,2022-01-30,122
P006,2022-01-31,105
P006,2022-02-01,105
P006,2022-02-02,80
P006,2022-02-03,111
P006,2022-02-04,123
P006,2022-02-05,106
P006,2022-02-06,96
P006,2022-02-07,95
P006,2022-02-08,111
P006,2022-02-09,99
P006,2022-02-10,107
P006,2022-02-11,112
P006,2022-02-12,86
P006,2022-02-13,97
P006,2022-02-14,91
P006,2022-02-15,100
P006,2022-02-16,73
P006,2022-02-17,103
P006,2022-02-18,102
P006,2022-02-19,95
P006,2022-02-20,102
P006,2022-02-21,99
P006,2022-02-22,93
P006,2022-02-23,101
P006,2022-02-24,88
P006,2022-02-25,101
P006,2022-02-26,82
P006,2022-02-27,99
P006,2022-02-28,97
P006,2022-03-01,109
P006,2022-03-02,98
P006,2022-03-03,86
P006,2022-03-04,78
P006,2022-03-05,109
P006,2022-03-06,91
P006,2022-03-07,103
P006,2022-03-08,94
P006,2022-03-09,95
P006,2022-03-10,92
P006,2022-03-11,85
P006,2022-03-12,91
P006,2022-03-13,105
P006,2022-03-14,99
P006,2022-03-15,101
P006,2022-03-16,93
P006,2022-03-17,94
P006,2022-03-18,93
P006,2022-03-19,103
P006,2022-03-20,104
P006,2022-03-21,92
P006,2022-03-22,100
P006,2022-03-23,93
P006,2022-03-24,85
P006,2022-03-25,118
P006,2022-03-26,90
P006,2022-03-27,99
P006,2022-03-28,99
P006,2022-03-29,93
P006,2022-03-30,92
P006,2022-03-31,87
P006,2022-04-01,117
P006,2022-04-02,104
P006,2022-04-03,115
P006,2022-04-04,106
P006,2022-04-05,114
P006,2022-04-06,102
P006,2022-04-07,89
P006,2022-04-08,99
P006,2022-04-09,99
P006,2022-04-10,98
P006,2022-04-11,107
P006,2022-04-12,105
P006,2022-04-13,100
P006,2022-04-14,119
P006,2022-04-15,102
P006,2022-04-16,80
P006,2022-04-17,90
P006,2022-04-18,94
P006,2022-04-19,110
P006,2022-04-20,103
P006,2022-04-21,105
P006,2022-04-22,90
P006,2022-04-23,98
P006,2022-04-24,96
P006,2022-04-25,116
P006,2022-04-26,92
P006,2022-04-27,102
P006,2022-04-28,87
P006,2022-04-29,90
P006,2022-04-30,108
P006,2022-05-01,94
P006,2022-05-02,83
P006,2022-05-03,92
P006,2022-05-04,103
P006,2022-05-05,98
P006,2022-05-06,89
P006,2022-05-07,96
P006,2022-05-08,90
P006,2022-05-09,86
P006,2022-05-10,93
P006,2022-05-11,92
P006,2022-05-12,89
P006,2022-05-13,90
P006,2022-05-14,94
P006,2022-05-15,101
P006,2022-05-16,92
P006,2022-05-17,105
P006,2022-05-18,88
P006,2022-05-19,82
P006,2022-05-20,100
P006,2022-05-21,101
P006,2022-05-22,113
P006,2022-05-23,126
P006,2022-05-24,83
P006,2022-05-25,90
P006,2022-05-26,102
P006,2022-05-27,81
P006,2022-05-28,104
P006,2022-05-29,114
P006,2022-05-30,92
P006,2022-05-31,92
P006,2022-06-01,97
P006,2022-06-02,99
P006,2022-06-03,104
P006,2022-06-04,84
P006,2022-06-05,108
P006,2022-06-06,102
P006,2022-06-07,104
P006,2022-06-08,95
P006,2022-06-09,97
P006,2022-06-10,100
P006,2022-06-11,89
P006,2022-06-12,71
P006,2022-06-13,94
P006,2022-06-14,82
P006,2022-06-15,88
P006,2022-06-16,96
P006,2022-06-17,103
P006,2022-06-18,116
P006,2022-06-19,107
P006,2022-06-20,91
P006,2022-06-21,83
P006,2022-06-22,95
P006,2022-06-23,109
P006,2022-06-24,109
P006,2022-06-25,112
P006,2022-06-26,105
P006,2022-06-27,77
P006,2022-06-28,95
P006,2022-06-29,91
P006,2022-06-30,102
P006,2022-07-01,113
P006,2022-07-02,119
P006,2022-07-03,84
P006,2022-07-04,101
P006,2022-07-05,104
P006,2022-07-06,96
P006,2022-07-07,97
P006,2022-07-08,85
P006,2022-07-09,103
P006,2022-07-10,95
P006,2022-07-11,91
P006,2022-07-12,102
P006,2022-07-13,92
P006,2022-07-14,105
P006,2022-07-15,98
P006,2022-07-16,89
P006,2022-07-17,102
P006,2022-07-18,112
P006,2022-07-19,107
P006,2022-07-20,98
P006,2022-07-21,96
P006,2022-07-22,98
P006,2022-07-23,88
P006,2022-07-24,106
P006,2022-07-25,96
P006,2022-07-26,101
P006,2022-07-27,113
P006,2022-07-28,98
P006,2022-07-29,101
P006,2022-07-30,104
P006,2022-07-31,104
P006,2022-08-01,100
P006,2022-08-02,100
P006,2022-08-03,90
P006,2022-08-04,106
P006,2022-08-05,98
P006,2022-08-06,97
P006,2022-08-07,89
P006,2022-08-08,90
P006,2022-08-09,102
P006,2022-08-10,115
P006,2022-08-11,83
P006,2022-08-12,94
P006,2022-08-13,87
P006,2022-08-14,107
P006,2022-08-15,87
P006,2022-08-16,90
P006,2022-08-17,95
P006,2022-08-18,116
P006,2022-08-19,98
P006,2022-08-20,101
P006,2022-08-21,102
P006,2022-08-22,95
P006,2022-08-23,80
P006,2022-08-24,106
P006,2022-08-25,90
P006,2022-08-26,114
P006,2022-08-27,87
P006,2022-08-28,96
P006,2022-08-29,97
P006,2022-08-30,100
P006,2022-08-31,101
P006,2022-09-01,81
P006,2022-09-02,96
P006,2022-09-03,93
P006,2022-09-04,88
P006,2022-09-05,107
P006,2022-09-06,107
P006,2022-09-07,90
P006,2022-09-08,104
P006,2022-09-09,113
P006,2022-09-10,96
P006,2022-09-11,101
P006,2022-09-12,89
P006,2022-09-13,79
P006,2022-09-14,109
P006,2022-09-15,69
P006,2022-09-16,92
P006,2022-09-17,96
P006,2022-09-18,85
P006,2022-09-19,101
P006,2022-09-20,104
P006,2022-09-21,101
P006,2022-09-22,100
P006,2022-09-23,97
P006,2022-09-24,95
P006,2022-09-25,114
P006,2022-09-26,107
P006,2022-09-27,88
P006,2022-09-28,93
P006,2022-09-29,105
P006,2022-09-30,102
P006,2022-10-01,97
P006,2022-10-02,86
P006,2022-10-03,99
P006,2022-10-04,90
P006,2022-10-05,81
P006,2022-10-06,121
P006,2022-10-07,76
P006,2022-10-08,88
P006,2022-10-09,109
P006,2022-10-10,112
P006,2022-10-11,101
P006,2022-10-12,100
P006,2022-10-13,92
P006,2022-10-14,104
P006,2022-10-15,106
P006,2022-10-16,114
P006,2022-10-17,85
P006,2022-10-18,93
P006,2022-10-19,88
P006,2022-10-20,95
P006,2022-10-21,104
P006,2022-10-22,100
P006,2022-10-23,98
P006,2022-10-24,86
P006,2022-10-25,74
P006,2022-10-26,103
P006,2022-10-27,92
P006,2022-10-28,96
P006,2022-10-29,92
P006,2022-10-30,84
P006,2022-10-31,101
P006,2022-11-01,104
P006,2022-11-02,109
P006,2022-11-03,92
P006,2022-11-04,93
P006,2022-11-05,88
P006,2022-11-06,106
P006,2022-11-07,104
P006,2022-11-08,82
P006,2022-11-09,102
P006,2022-11-10,109
P006,2022-11-11,95
P006,2022-11-12,85
P006,2022-11-13,113
P006,2022-11-14,91
P006,2022-11-15,82
P006,2022-11-16,88
P006,2022-11-17,95
P006,2022-11-18,92
P006,2022-11-19,98
P006,2022-11-20,100
P006,2022-11-21,98
P006,2022-11-22,94
P006,2022-11-23,89
P006,2022-11-24,90
P006,2022-11-25,102
P006,2022-11-26,99
P006,2022-11-27,110
P006,2022-11-28,96
P006,2022-11-29,94
P006,2022-11-30,88
P006,2022-12-01,105
P006,2022-12-02,107
P006,2022-12-03,114
P006,2022-12-04,103
P006,2022-12-05,105
P006,2022-12-06,109
P006,2022-12-07,96
P006,2022-12-08,106
P006,2022-12-09,118
P006,2022-12-10,108
P006,2022-12-11,91
P006,2022-12-12,90
P006,2022-12-13,95
P006,2022-12-14,98
P006,2022-12-15,93
P006,2022-12-16,103
P006,2022-12-17,88
P006,2022-12-18,97
P006,2022-12-19,87
P006,2022-12-20,108
P006,2022-12-21,85
P006,2022-12-22,87
P006,2022-12-23,109
P006,2022-12-24,103
P006,2022-12-25,95
P006,2022-12-26,100
P006,2022-12-27,96
P006,2022-12-28,103
P006,2022-12-29,81
P006,2022-12-30,103
P006,2022-12-31,92
P006,2023-01-01,118
P006,2023-01-02,87
P006,2023-01-03,106
P006,2023-01-04,97
P006,2023-01-05,83
P006,2023-01-06,118
P006,2023-01-07,107
P006,2023-01-08,108
P006,2023-01-09,122
P006,2023-01-10,94
P006,2023-01-11,104
P006,2023-01-12,102
P006,2023-01-13,68
P006,2023-01-14,76
P006,2023-01-15,98
P006,2023-01-16,109
P006,2023-01-17,112
P006,2023-01-18,111
P006,2023-01-19,77
P006,2023-01-20,114
P006,2023-01-21,101
P006,2023-01-22,83
P006,2023-01-23,92
P006,2023-01-24,122
P006,2023-01-25,84
P006,2023-01-26,96
P006,2023-01-27,106
P006,2023-01-28,105
P006,2023-01-29,113
P006,2023-01-30,99
P006,2023-01-31,116
P006,2023-02-01,87
P006,2023-02-02,89
P006,2023-02-03,90
P006,2023-02-04,113
P006,2023-02-05,105
P006,2023-02-06,88
P006,2023-02-07,96
P006,2023-02-08,103
P006,2023-02-09,97
P006,2023-02-10,74
P006,2023-02-11,113
P006,2023-02-12,92
P006,2023-02-13,110
P006,2023-02-14,103
P006,2023-02-15,98
P006,2023-02-16,73
P006,2023-02-17,102
P006,2023-02-18,117
P006,2023-02-19,93
P006,2023-02-20,99
P006,2023-02-21,87
P006,2023-02-22,85
P006,2023-02-23,97
P006,2023-02-24,96
P006,2023-02-25,99
P006,2023-02-26,74
P006,2023-02-27,85
P006,2023-02-28,103
P006,2023-03-01,89
P006,2023-03-02,100
P006,2023-03-03,98
P006,2023-03-04,82
P006,2023-03-05,111
P006,2023-03-06,115
P006,2023-03-07,112
P006,2023-03-08,94
P006,2023-03-09,88
P006,2023-03-10,111
P006,2023-03-11,106
P006,2023-03-12,119
P006,2023-03-13,87
P006,2023-03-14,110
P006,2023-03-15,94
P006,2023-03-16,94
P006,2023-03-17,111
P006,2023-03-18,109
P006,2023-03-19,97
P006,2023-03-20,94
P006,2023-03-21,95
P006,2023-03-22,108
P006,2023-03-23,106
P006,2023-03-24,102
P006,2023-03-25,91
P006,2023-03-26,95
P006,2023-03-27,101
P006,2023-03-28,83
P006,2023-03-29,113
P006,2023-03-30,81
P006,2023-03-31,112
P006,2023-04-01,98
P006,2023-04-02,114
P006,2023-04-03,91
P006,2023-04-04,111
P006,2023-04-05,118
P006,2023-04-06,107
P006,2023-04-07,102
P006,2023-04-08,98
P006,2023-04-09,101
P006,2023-04-10,108
P006,2023-04-11,123
P006,2023-04-12,108
P006,2023-04-13,118
P006,2023-04-14,105
P006,2023-04-15,91
P006,2023-04-16,90
P006,2023-04-17,88
P006,2023-04-18,85
P006,2023-04-19,92
P006,2023-04-20,101
P006,2023-04-21,109
P006,2023-04-22,114
P006,2023-04-23,114
P006,2023-04-24,121
P006,2023-04-25,78
P006,2023-04-26,99
P006,2023-04-27,108
P006,2023-04-28,90
P006,2023-04-29,91
P006,2023-04-30,94
P006,2023-05-01,68
P006,2023-05-02,85
P006,2023-05-03,86
P006,2023-05-04,95
P006,2023-05-05,105
P006,2023-05-06,116
P006,2023-05-07,103
P006,2023-05-08,94
P006,2023-05-09,106
P006,2023-05-10,99
P006,2023-05-11,84
P006,2023-05-12,100
P006,2023-05-13,96
P006,2023-05-14,103
P006,2023-05-15,111
P006,2023-05-16,127
P006,2023-05-17,97
P006,2023-05-18,88
P006,2023-05-19,84
P006,2023-05-20,86
P006,2023-05-21,68
P006,2023-05-22,89
P006,2023-05-23,124
P006,2023-05-24,87
P006,2023-05-25,75
P006,2023-05-26,96
P006,2023-05-27,109
P006,2023-05-28,104
P006,2023-05-29,95
P006,2023-05-30,95
P006,2023-05-31,105
P006,2023-06-01,88
P006,2023-06-02,92
P006,2023-06-03,96
P006,2023-06-04,109
P006,2023-06-05,84
P006,2023-06-06,94
P006,2023-06-07,83
P006,2023-06-08,102
P006,2023-06-09,88
P006,2023-06-10,96
P006,2023-06-11,110
P006,2023-06-12,105
P006,2023-06-13,100
P006,2023-06-14,104
P006,2023-06-15,106
P006,2023-06-16,81
P006,2023-06-17,90
P006,2023-06-18,92
P006,2023-06-19,98
P006,2023-06-20,89
P006,2023-06-21,84
P006,2023-06-22,90
P006,2023-06-23,105
P006,2023-06-24,75
P006,2023-06-25,91
P006,2023-06-26,90
P006,2023-06-27,89
P006,2023-06-28,105
P006,2023-06-29,90
P006,2023-06-30,88
P006,2023-07-01,104
P006,2023-07-02,104
P006,2023-07-03,101
P006,2023-07-04,89
P006,2023-07-05,115
P006,2023-07-06,103
P006,2023-07-07,82
P006,2023-07-08,113
P006,2023-07-09,109
P006,2023-07-10,73
P006,2023-07-11,74
P006,2023-07-12,87
P006,2023-07-13,97
P006,2023-07-14,100
P006,2023-07-15,95
P006,2023-07-16,109
P006,2023-07-17,87
P006,2023-07-18,100
P006,2023-07-19,126
P006,2023-07-20,106
P006,2023-07-21,87
P006,2023-07-22,106
P006,2023-07-23,98
P006,2023-07-24,100
P006,2023-07-25,101
P006,2023-07-26,96
P006,2023-07-27,95
P006,2023-07-28,85
P006,2023-07-29,92
P006,2023-07-30,89
P006,2023-07-31,104
P006,2023-08-01,106
P006,2023-08-02,90
P006,2023-08-03,81
P006,2023-08-04,106
P006,2023-08-05,80
P006,2023-08-06,83
P006,2023-08-07,100
P006,2023-08-08,89
P006,2023-08-09,89
P006,2023-08-10,120
P006,2023-08-11,99
P006,2023-08-12,96
P006,2023-08-13,81
P006,2023-08-14,83
P006,2023-08-15,95
P006,2023-08-16,102
P006,2023-08-17,102
P006,2023-08-18,91
P006,2023-08-19,76
P006,2023-08-20,116
P006,2023-08-21,100
P006,2023-08-22,119
P006,2023-08-23,140
P006,2023-08-24,105
P006,2023-08-25,123
P006,2023-08-26,99
P006,2023-08-27,89
P006,2023-08-28,105
P006,2023-08-29,97
P006,2023-08-30,111
P006,2023-08-31,91
P006,2023-09-01,99
P006,2023-09-02,98
P006,2023-09-03,106
P006,2023-09-04,95
P006,2023-09-05,103
P006,2023-09-06,96
P006,2023-09-07,97
P006,2023-09-08,103
P006,2023-09-09,88
P006,2023-09-10,93
P006,2023-09-11,95
P006,2023-09-12,100
P006,2023-09-13,87
P006,2023-09-14,84
P006,2023-09-15,85
P006,2023-09-16,120
P006,2023-09-17,116
P006,2023-09-18,110
P006,2023-09-19,111
P006,2023-09-20,90
P006,2023-09-21,122
P006,2023-09-22,83
P006,2023-09-23,96
P006,2023-09-24,90
P006,2023-09-25,117
P006,2023-09-26,103
P006,2023-09-27,102
P006,2023-09-28,86
P006,2023-09-29,89
P006,2023-09-30,90
P006,2023-10-01,99
P006,2023-10-02,94
P006,2023-10-03,99
P006,2023-10-04,107
P006,2023-10-05,107
P006,2023-10-06,105
P006,2023-10-07,107
P006,2023-10-08,109
P006,2023-10-09,116
P006,2023-10-10,116
P006,2023-10-11,105
P006,2023-10-12,116
P006,2023-10-13,94
P006,2023-10-14,130
P006,2023-10-15,122
P006,2023-10-16,91
P006,2023-10-17,91
P006,2023-10-18,81
P006,2023-10-19,77
P006,2023-10-20,83
P006,2023-10-21,113
P006,2023-10-22,110
P006,2023-10-23,104
P006,2023-10-24,69
P006,2023-10-25,85
P006,2023-10-26,123
P006,2023-10-27,97
P006,2023-10-28,100
P006,2023-10-29,108
P006,2023-10-30,100
P006,2023-10-31,83
P006,2023-11-01,95
P006,2023-11-02,103
P006,2023-11-03,109
P006,2023-11-04,86
P006,2023-11-05,87
P006,2023-11-06,119
P006,2023-11-07,89
P006,2023-11-08,89
P006,2023-11-09,107
P006,2023-11-10,80
P006,2023-11-11,104
P006,2023-11-12,117
P006,2023-11-13,101
P006,2023-11-14,81
P006,2023-11-15,86
P006,2023-11-16,118
P006,2023-11-17,90
P006,2023-11-18,87
P006,2023-11-19,104
P006,2023-11-20,89
P006,2023-11-21,96
P006,2023-11-22,97
P006,2023-11-23,99
P006,2023-11-24,108
P006,2023-11-25,70
P006,2023-11-26,96
P006,2023-11-27,82
P006,2023-11-28,100
P006,2023-11-29,115
P006,2023-11-30,94
P006,2023-12-01,102
P006,2023-12-02,92
P006,2023-12-03,94
P006,2023-12-04,84
P006,2023-12-05,102
P006,2023-12-06,92
P006,2023-12-07,100
P006,2023-12-08,94
P006,2023-12-09,96
P006,2023-12-10,102
P006,2023-12-11,102
P006,2023-12-12,109
P006,2023-12-13,111
P006,2023-12-14,96
P006,2023-12-15,109
P006,2023-12-16,90
P006,2023-12-17,95
P006,2023-12-18,99
P006,2023-12-19,81
P006,2023-12-20,98
P006,2023-12-21,100
P006,2023-12-22,92
P006,2023-12-23,106
P006,2023-12-24,67
P006,2023-12-25,94
P006,2023-12-26,111
P006,2023-12-27,114
P006,2023-12-28,93
P006,2023-12-29,94
P006,2023-12-30,92
P006,2023-12-31,86
P006,2024-01-01,123
P006,2024-01-02,91
P006,2024-01-03,99
P006,2024-01-04,108
P006,2024-01-05,108
P006,2024-01-06,102
P006,2024-01-07,107
P006,2024-01-08,102
P006,2024-01-09,110
P006,2024-01-10,109
P006,2024-01-11,82
P006,2024-01-12,107
P006,2024-01-13,87
P006,2024-01-14,101
P006,2024-01-15,84
P006,2024-01-16,97
P006,2024-01-17,95
P006,2024-01-18,96
P006,2024-01-19,99
P006,2024-01-20,85
P006,2024-01-21,110
P006,2024-01-22,74
P006,2024-01-23,108
P006,2024-01-24,92
P006,2024-01-25,99
P006,2024-01-26,108
P006,2024-01-27,102
P006,2024-01-28,95
P006,2024-01-29,98
P006,2024-01-30,95
P006,2024-01-31,109
P006,2024-02-01,110
P006,2024-02-02,90
P006,2024-02-03,107
P006,2024-02-04,115
P006,2024-02-05,103
P006,2024-02-06,92
P006,2024-02-07,79
P006,2024-02-08,100
P006,2024-02-09,83
P006,2024-02-10,98
P006,2024-02-11,93
P006,2024-02-12,98
P006,2024-02-13,70
P006,2024-02-14,107
P006,2024-02-15,101
P006,2024-02-16,109
P006,2024-02-17,138
P006,2024-02-18,103
P006,2024-02-19,101
P006,2024-02-20,110
P006,2024-02-21,94
P006,2024-02-22,99
P006,2024-02-23,99
P006,2024-02-24,107
P006,2024-02-25,82
P006,2024-02-26,94
P006,2024-02-27,115
P006,2024-02-28,95
P006,2024-02-29,113
P006,2024-03-01,108
P006,2024-03-02,110
P006,2024-03-03,110
P006,2024-03-04,96
P006,2024-03-05,104
P006,2024-03-06,75
P006,2024-03-07,104
P006,2024-03-08,123
P006,2024-03-09,107
P006,2024-03-10,90
P006,2024-03-11,91
P006,2024-03-12,109
P006,2024-03-13,93
P006,2024-03-14,68
P006,2024-03-15,84
P006,2024-03-16,101
P006,2024-03-17,109
P006,2024-03-18,89
P006,2024-03-19,96
P006,2024-03-20,99
P006,2024-03-21,101
P006,2024-03-22,89
P006,2024-03-23,85
P006,2024-03-24,109
P006,2024-03-25,92
P006,2024-03-26,90
P006,2024-03-27,101
P006,2024-03-28,93
P006,2024-03-29,101
P006,2024-03-30,85
P006,2024-03-31,90
P006,2024-04-01,99
P006,2024-04-02,88
P006,2024-04-03,100
P006,2024-04-04,82
P006,2024-04-05,103
P006,2024-04-06,85
P006,2024-04-07,98
P006,2024-04-08,78
P006,2024-04-09,89
P006,2024-04-10,96
P006,2024-04-11,86
P006,2024-04-12,101
P006,2024-04-13,100
P006,2024-04-14,81
P006,2024-04-15,95
P006,2024-04-16,99
P006,2024-04-17,87
P006,2024-04-18,100
P006,2024-04-19,110
P006,2024-04-20,94
P006,2024-04-21,100
P006,2024-04-22,102
P006,2024-04-23,114
P006,2024-04-24,109
P006,2024-04-25,110
P006,2024-04-26,128
P006,2024-04-27,100
P006,2024-04-28,96
P006,2024-04-29,88
P006,2024-04-30,93
P006,2024-05-01,97
P006,2024-05-02,101
P006,2024-05-03,103
P006,2024-05-04,93
P006,2024-05-05,87
P006,2024-05-06,83
P006,2024-05-07,108
P006,2024-05-08,112
P006,2024-05-09,106
P006,2024-05-10,108
P006,2024-05-11,87
P006,2024-05-12,108
P006,2024-05-13,91
P006,2024-05-14,108
P006,2024-05-15,95
P006,2024-05-16,89
P006,2024-05-17,84
P006,2024-05-18,125
P006,2024-05-19,103
P006,2024-05-20,94
P006,2024-05-21,116
P006,2024-05-22,105
P006,2024-05-23,111
P006,2024-05-24,85
P006,2024-05-25,110
P006,2024-05-26,96
P006,2024-05-27,81
P006,2024-05-28,118
P006,2024-05-29,101
P006,2024-05-30,107
P006,2024-05-31,100
P006,2024-06-01,99
P006,2024-06-02,101
P006,2024-06-03,96
P006,2024-06-04,89
P006,2024-06-05,104
P006,2024-06-06,113
P006,2024-06-07,112
P006,2024-06-08,87
P006,2024-06-09,112
P006,2024-06-10,93
P006,2024-06-11,90
P006,2024-06-12,79
P006,2024-06-13,98
P006,2024-06-14,98
P006,2024-06-15,101
P006,2024-06-16,90
P006,2024-06-17,98
P006,2024-06-18,93
P006,2024-06-19,101
P006,2024-06-20,110
P006,2024-06-21,110
P006,2024-06-22,111
P006,2024-06-23,86
P006,2024-06-24,95
P006,2024-06-25,92
P006,2024-06-26,82
P006,2024-06-27,99
P006,2024-06-28,106
P006,2024-06-29,111
P006,2024-06-30,98
P006,2024-07-01,106
P006,2024-07-02,81
P006,2024-07-03,70
P006,2024-07-04,92
P006,2024-07-05,100
P006,2024-07-06,95
P006,2024-07-07,107
P006,2024-07-08,117
P006,2024-07-09,104
P006,2024-07-10,95
P006,2024-07-11,91
P006,2024-07-12,84
P006,2024-07-13,98
P006,2024-07-14,117
P006,2024-07-15,101
P006,2024-07-16,98
P006,2024-07-17,103
P006,2024-07-18,106
P006,2024-07-19,74
P006,2024-07-20,124
P006,2024-07-21,73
P006,2024-07-22,96
P006,2024-07-23,102
P006,2024-07-24,96
P006,2024-07-25,99
P006,2024-07-26,92
P006,2024-07-27,93
P006,2024-07-28,97
P006,2024-07-29,106
P006,2024-07-30,100
P006,2024-07-31,109
P006,2024-08-01,105
P006,2024-08-02,109
P006,2024-08-03,95
P006,2024-08-04,89
P006,2024-08-05,89
P006,2024-08-06,101
P006,2024-08-07,86
P006,2024-08-08,112
P006,2024-08-09,87
P006,2024-08-10,111
P006,2024-08-11,94
P006,2024-08-12,100
P006,2024-08-13,113
P006,2024-08-14,91
P006,2024-08-15,97
P006,2024-08-16,101
P006,2024-08-17,98
P006,2024-08-18,84
P006,2024-08-19,106
P006,2024-08-20,99
P006,2024-08-21,89
P006,2024-08-22,99
P006,2024-08-23,103
P006,2024-08-24,100
P006,2024-08-25,113
P006,2024-08-26,80
P006,2024-08-27,91
P006,2024-08-28,105
P006,2024-08-29,94
P006,2024-08-30,82
P006,2024-08-31,115
P006,2024-09-01,90
P006,2024-09-02,94
P006,2024-09-03,98
P006,2024-09-04,115
P006,2024-09-05,99
P006,2024-09-06,93
P006,2024-09-07,128
P006,2024-09-08,103
P006,2024-09-09,101
P006,2024-09-10,83
P006,2024-09-11,103
P006,2024-09-12,109
P006,2024-09-13,84
P006,2024-09-14,114
P006,2024-09-15,125
P006,2024-09-16,115
P006,2024-09-17,91
P006,2024-09-18,114
P006,2024-09-19,106
P006,2024-09-20,96
P006,2024-09-21,112
P006,2024-09-22,104
P006,2024-09-23,100
P006,2024-09-24,94
P006,2024-09-25,92
P006,2024-09-26,103
P006,2024-09-27,96
P006,2024-09-28,104
P006,2024-09-29,112
P006,2024-09-30,98
P006,2024-10-01,93
P006,2024-10-02,104
P006,2024-10-03,95
P006,2024-10-04,105
P006,2024-10-05,86
P006,2024-10-06,107
P006,2024-10-07,106
P006,2024-10-08,99
P006,2024-10-09,102
P006,2024-10-10,106
P006,2024-10-11,115
P006,2024-10-12,89
P006,2024-10-13,105
P006,2024-10-14,85
P006,2024-10-15,89
P006,2024-10-16,112
P006,2024-10-17,87
P006,2024-10-18,104
P006,2024-10-19,94
P006,2024-10-20,85
P006,2024-10-21,89
P006,2024-10-22,91
P006,2024-10-23,115
P006,2024-10-24,91
P006,2024-10-25,94
P006,2024-10-26,95
P006,2024-10-27,94
P006,2024-10-28,111
P006,2024-10-29,81
P006,2024-10-30,114
P006,2024-10-31,98
P006,2024-11-01,106
P006,2024-11-02,90
P006,2024-11-03,92
P006,2024-11-04,98
